"topology"	"topology_equi"	"topology_prop"	"rows"	"cols"	"nint"	"connectance"	"interaction_type"	"NODF"	"equi_null_mean"	"equi_null_sd"	"equi_z"	"prop_null_mean"	"prop_null_sd"	"prop_z"	"equi_ci_up"	"equi_ci_down"	"prop_ci_up"	"prop_ci_down"	"modularity"	"nmod"	"equi_null_mean"	"equi_null_sd"	"equi_z"	"equi_null_ci_up"	"equi_null_ci_down"	"prop_null_mean"	"prop_null_sd"	"prop_z"	"prop_null_ci_up"	"prop_null_ci_down"	"NODF_SM"	"equi_null_SM_mean"	"equi_null_SM_sd"	"equi_SM_z"	"equi_SM_ci_up"	"equi_SM_ci_down"	"prop_null_SM_mean"	"prop_null_SM_sd"	"prop_SM_z"	"prop_SM_ci_up"	"prop_SM_ci_down"	"NODF_DM"	"equi_null_DM_mean"	"equi_null_DM_sd"	"equi_DM_z"	"equi_DM_ci_up"	"equi_DM_ci_down"	"prop_null_DM_mean"	"prop_null_DM_sd"	"prop_DM_z"	"prop_DM_ci_up"	"prop_DM_ci_down"	"nodf_equi_sig"	"mod_equi_sig"	"nodf_equi_SM_sig"	"nodf_equi_DM_sig"	"nodf_prop_sig"	"mod_prop_sig"	"nodf_prop_SM_sig"	"nodf_prop_DM_sig"	"mean_equi_nullconnec"	"mean_equi_nullconnec_P"	"sd_equi_nullconnec"	"mean_prop_nullconnec"	"mean_prop_nullconnec_P"	"sd_prop_nullconnec"
"TP-150"	"unstructured"	"unstructured"	"unstructured"	93	71	114	0.0172648796001817	"herbiv"	1.05328010251861	0.905968282132706	0.139880910393841	1.05312311716543	1.33796403868857	0.260512317908057	-1.09278493414825	1.17600670313963	0.678446448814629	1.81995169796441	0.9453398393218	0.918898122499229	32	0.911995264931429	0.0148629893185663	0.464432653475567	0.935756517065304	0.883222581276005	0.885632150632857	0.0171171380556544	1.94343071594163	0.919677500629883	0.855345218052471	19.2857142857143	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.388250319284802	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.0186668397481664	1.0812030075188	0.000428884090245135	0.0194731110678407	1.12790309106099	0.000469042246199519
"TP-151"	"nested"	"nested"	"unstructured"	35	42	77	0.0523809523809524	"herbiv"	6.66617608581894	4.23683062968777	0.439284267860488	5.5302355077799	6.1410972814034	0.845486608378475	0.621037399306143	5.07211538461538	3.58516483516483	8.01190476190476	4.89171245421245	0.698600101197505	10	0.726954677975087	0.0149368593669876	-1.89829575822673	0.755675493337832	0.70312025636701	0.708790529198693	0.0164091233613154	-0.621022084897739	0.74201383032552	0.679574970484062	38.1410256410256	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2.88919413919414	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.0523809523809524	1	0	0.0523809523809524	1	0
"TP-152"	"pure modular"	"pure modular"	"pure modular"	87	50	96	0.0220689655172414	"herbiv"	0.651094106591489	0.981959866776621	0.186317912172677	-1.77581294426748	1.41602306112403	0.30773404757174	-2.48568190802554	1.29514028728688	0.650422875553766	2.03826016915022	0.812189555645053	0.937934027777776	27	0.906697722087315	0.0149746599598456	2.0859442400843	0.936043421096898	0.880529392328154	0.885280662219799	0.0185791372436204	2.83400487695176	0.916972104746038	0.848750825600271	15.251572327044	18.3464360587002	2.82090425218272	-1.097117610164	23.6006289308176	13.0896226415094	20.6240640910452	3.25066923156053	-1.65273406221711	27.3584905660377	14.6383647798742	0	0	0	NA	0	0	0	0	NA	0	0	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.0241510673234811	1.09434523809524	0.000594554537319378	0.02488013136289	1.12738095238095	0.000693517876180412
"TP-153"	"pure modular"	"pure modular"	"pure modular"	25	26	47	0.0723076923076923	"herbiv"	2.72	5.4384	0.785424103413068	-3.4610600670226	8.00133030990174	1.5237659347495	-3.46597216111802	6.76266666666667	4.048	11.0813333333333	5.27733333333333	0.80805794477139	12	0.740076311194465	0.0182912034394047	3.71662989819864	0.770122227252151	0.703757356269806	0.716799241199423	0.0211494929594795	4.31493576450323	0.758623811679493	0.676052512449072	18.8679245283019	23.2794249775382	2.60502233264959	-1.69345974272295	26.4150943396226	17.9245283018868	23.2434860736748	2.63321516051414	-1.66168021929455	26.4150943396226	17.9245283018868	1.22377622377622	1.22377622377622	0	NA	1.22377622377622	1.22377622377622	1.22377622377622	0	NA	1.22377622377622	1.22377622377622	FALSE	TRUE	FALSE	FALSE	FALSE	TRUE	FALSE	FALSE	0.0723076923076923	1	0	0.0723076923076923	1	0
"TP-154"	"nested"	"nested"	"nested"	29	20	109	0.187931034482759	"herbiv"	52.9993693907531	19.4813292953274	1.5373875634664	21.8019456459317	36.6848123769448	2.92197208492088	5.58340618584317	22.7076941514861	16.413071268776	42.1550908543358	31.1522389802591	0.329770221361838	4	0.393196820854425	0.0146814889038732	-4.32017487516911	0.421664843026681	0.359346856325225	0.343270768453834	0.0126182087821823	-1.06992579731754	0.368790505849676	0.319653227842774	69.7333545799803	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	46.6999708091272	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.187931034482759	1	0	0.187931034482759	1	0
"TP-155"	"nested"	"nested"	"nested"	36	13	91	0.194444444444444	"herbiv"	37.7328979871353	19.7615988956788	1.64293599259764	10.9385266208954	30.6433932513343	2.68764234518116	2.63781553691926	23.2703406135609	17.1896690879742	35.0220354033913	24.780131826742	0.380992633739886	4	0.423898654981858	0.0144393192941907	-2.9714711869578	0.452747252747253	0.396836130902065	0.390768310705516	0.0152100453923787	-0.642711886351659	0.420239101557783	0.360439560439561	61.3403553810531	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	30.1573706144602	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.194444444444444	1	0	0.194444444444444	1	0
"TP-156"	"pure modular"	"pure modular"	"pure modular"	29	29	48	0.0570749108204518	"herbiv"	4.03325123152709	3.77482602236297	0.517760874413846	0.499120775506042	4.49910078974118	0.740446620258279	-0.629146714251454	4.72085385878489	2.78735632183908	6.07183908045977	3.22660098522167	0.851996527777778	13	0.810185185185185	0.0201865692649254	2.07124559125759	0.845399305555556	0.77109375	0.800995963239523	0.0218403612241373	2.33515206158267	0.841753472222222	0.761024305555555	44.5833333333333	38.2637566137566	6.26902271733856	1.00806409619451	48.7222222222222	25.1666666666667	43.7674603174603	5.66018757871725	0.144142398909316	54.8166666666667	33.75	0.797872340425532	0.452127659574468	0.105961256646856	3.2629348857512	0.651595744680851	0.265957446808511	0.554078014184397	0.164423561842047	1.48272135398292	0.86436170212766	0.265957446808511	FALSE	TRUE	FALSE	TRUE	FALSE	TRUE	FALSE	FALSE	0.0570749108204518	1	0	0.0571428571428571	1.00119047619048	0.000362336147574342
"TP-157"	"compound"	"compound"	"compound"	34	81	164	0.0595497458242556	"herbiv"	13.3583153669973	5.70621489608974	0.38984883581067	19.628378407224	11.5474662496381	1.18566470598173	1.52728600946235	6.46912466644116	5.01809047744328	13.7133785563146	9.11218440163609	0.633811719214753	8	0.578183691680122	0.0103741923399202	5.36215502006572	0.596676085663295	0.560544318857822	0.543509390668819	0.0101518963932803	8.89511920213308	0.561317668054729	0.522375074360499	47.5135756056809	25.8703364073038	1.58722839288209	13.6358694787946	28.9643831801726	22.5321637426901	40.8744844072893	3.22185357768553	2.06064336516523	46.5455722639933	34.7994987468672	7.33278199155636	3.20836521022222	0.258726432962169	15.9412269326854	3.84309380223958	2.76172053470104	5.9837153129844	0.589175330254579	2.28975418571759	6.99247446044103	4.79815085014714	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	0.0595497458242556	1	0	0.0595497458242556	1	0
"TP-158"	"compound"	"compound"	"compound"	352	300	994	0.00941287878787879	"herbiv"	2.07163852737582	0.916006749540382	0.0282052075906058	40.9722840763754	1.9425960929054	0.100428695304249	1.28491597027613	0.967575584620208	0.869560091213346	2.14843462383115	1.77017147086361	0.586199288285042	183	0.445557998754238	0.00522734604800722	26.9049127873252	0.455268836358189	0.435266731171738	0.430210408758964	0.00580955254871031	26.8504120099072	0.440637992947626	0.419302940378691	50.4829774790826	30.3829471404934	1.14945984502499	17.4865006599271	32.6366657252733	28.300955022474	42.1968565275006	1.82873636117493	4.53106370469846	45.6353156742641	38.448517402753	1.6008154598903	1.33826885365656	0.0087361332986247	30.0529533214741	1.35313867064474	1.32439317359629	1.49175569974307	0.0258446805468853	4.21981459393116	1.53506695028117	1.44089681277923	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	TRUE	TRUE	0.00941287878787879	1	0	0.00941287878787879	1	0
"TP-159"	"unstructured"	"unstructured"	"unstructured"	16	10	19	0.11875	"herbiv"	4.24242424242424	5.58633958633959	2.04990421310737	-0.655599093519668	7.01443001443001	2.64750977940315	-1.04702380839956	10.1212121212121	2.60606060606061	12.3838383838384	2.72727272727273	0.764542936288089	9	0.780333142304116	0.0348206380993033	-0.453472620777242	0.842105263157895	0.708843537414966	0.756600917629032	0.039460800506199	0.201263495853537	0.822193905817175	0.68099173553719	41.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1.30718954248366	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.123154761904762	1.03709273182957	0.0049731709229931	0.126666666666667	1.06666666666667	0.00655887415096564
"TP-160"	"compound"	"nested"	"compound"	14	43	180	0.299003322259136	"herbiv"	69.313083945289	30.7390477399798	1.54057632631444	25.0387050264435	47.3234906861122	2.71726842260076	8.09253626777511	33.4822774836978	27.2292407655468	52.5569622419288	41.8810490314514	0.289876543209877	4	0.286781305114638	0.0102023912143067	0.303383592161975	0.309296296296296	0.26945061728395	0.254343327454439	0.00922060077891022	3.85367684898703	0.271543209876543	0.238117283950617	68.691897328261	53.3373802799459	4.24752267001214	3.61493469045362	60.0993047276914	43.5475733619463	59.2922278268423	3.73533184543632	2.51642153638981	65.117532401279	50.2985375200251	69.6704385284604	64.375491370201	0.975800813193389	5.42625819395582	66.1729334026342	62.597128216966	65.9499226337845	1.40086896923332	2.65586287967541	69.6143342689441	63.394198883991	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.299003322259136	1	0	0.299003322259136	1	0
"TP-161"	"nested"	"nested"	"unstructured"	14	38	54	0.101503759398496	"herbiv"	20.4759905641518	7.2815875300582	0.860819849892571	15.3277169848491	16.2006549386002	2.81014102212749	1.52139540040406	8.70445004198153	5.36775818639799	21.8037063691976	11.6851385390428	0.586076817558299	7	0.680906656215298	0.0177829956981346	-5.33261325969655	0.715432098765432	0.648902606310014	0.626856750930825	0.0209841644530914	-1.94336703106225	0.67119341563786	0.589849108367627	30.0561797752809	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	17.7076891362606	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.101503759398496	1	0	0.101503759398496	1	0
"TP-162"	"unstructured"	"unstructured"	"unstructured"	95	40	106	0.0278947368421053	"herbiv"	0.917699396250397	0.869638506816772	0.133827578135573	0.359125451593674	1.09876418314386	0.242765941610199	-0.745840976260981	1.16491897044805	0.682554814108675	1.62948840165237	0.742294248490626	0.911712353150586	22	0.902727385178292	0.011336952497928	0.792538204066345	0.928960484158063	0.884420503324636	0.894641042464267	0.0160084873213818	1.0663912425703	0.922926308294764	0.864137214208028	15.6395348837209	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.156072455049796	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	FALSE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.0281754385964912	1.01006289308176	0.000401869874790259	0.0286892230576441	1.02848158131177	0.000638354504940999
"TP-163"	NA	NA	NA	29	29	29	0.0344827586206897	"herbiv"	0	2.81961060286183	0.797639758190506	-3.5349424021419	2.77416138869341	0.663251560323161	-4.18266846947444	4.35960591133005	1.33004926108374	4.08456486042693	1.37931034482759	0.96551724137931	29	0.870937231893813	0.0256974680964809	3.68051860714049	0.913832199546485	0.822884518440275	0.86968598461807	0.0258256466998693	3.71070114429023	0.915054542527069	0.813106162045789	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0	0	0	NA	0	0	0	0	NA	0	0	FALSE	TRUE	NA	FALSE	FALSE	TRUE	NA	FALSE	0.0516505294150954	1.49786535303777	0.00243976968511077	0.0514693392220146	1.49261083743842	0.00219818126743206
"TP-001"	"nested"	"nested"	"nested"	31	9	119	0.426523297491039	"disp"	67.6600550702347	42.031313373071	2.66089973006003	9.63160746255759	54.8383189355352	3.13949433684805	4.08401314320322	46.4830413542988	36.6774695696851	60.3981479706624	48.3031938414996	0.222371301461761	4	0.250120216153689	0.0113647922846661	-2.4416561250633	0.269260645434645	0.229009250759127	0.22613482367737	0.00886980964483287	-0.424306988121366	0.243951698326389	0.211694089400466	72.0319700460829	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.2220777306984	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	TRUE	FALSE	NA	NA	0.426523297491039	1	0	0.426523297491039	1	0
"TP-073"	"compound"	"compound"	"pure modular"	99	294	589	0.0202363773792345	"pollin"	4.70965677853414	1.95486608011574	0.0609562390069105	45.1929243552263	4.48353635058626	0.299295578619205	0.755508748211677	2.06653740117494	1.83399218715983	5.07847588182486	3.94025879471811	0.594564756817843	23	0.572842781140925	0.00579575288949783	3.74791266830565	0.585205853782276	0.56356173307468	0.55749684194605	0.00476329953153803	7.78198276769385	0.567037452330655	0.549583911034512	20.457185846438	13.2441213507156	0.70406180343048	10.244930857742	14.3901181232607	11.9430558770567	21.3162173627904	1.05007134873094	-0.818069664876217	23.6657971279957	19.567640913779	3.86228561571588	2.46979574412708	0.044619852851244	31.207854410259	2.56210490993339	2.39691491963716	3.39376454283346	0.114923010337355	4.07682562010065	3.59579489076585	3.1819681043745	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	FALSE	TRUE	0.0202363773792345	1	0	0.0202363773792345	1	0
"TP-075"	"compound"	"nested"	"compound"	30	236	671	0.094774011299435	"pollin"	26.2296064171276	9.92081058969855	0.260043158683942	62.7157273045237	21.6688821111747	0.869311010335925	5.24636666478032	10.4186847917058	9.4346825700423	23.5222259834218	20.1437465747775	0.369486563862465	9	0.376956721907982	0.00504837452636238	-1.47971550179335	0.386907456228997	0.369154741571736	0.34962672371971	0.00382868777347958	5.18711404996756	0.357753292125772	0.344038414982199	52.7696607807981	31.2831556245207	0.896566651084352	23.9653182842464	33.3132228462577	29.4309901169899	47.4998103233424	1.56338377294925	3.37079772007247	50.3173198946829	44.4732915799953	22.3079210541271	12.8910244324967	0.186410449413534	50.5169997243012	13.2546635579058	12.5260136129624	19.2708231089455	0.502467946482796	6.0443615686152	20.1338803719307	18.1687325050621	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.094774011299435	1	0	0.094774011299435	1	0
"TP-076"	"compound"	"nested"	"pure modular"	37	225	590	0.0708708708708709	"pollin"	18.1330572223841	7.37410844043223	0.213946889986229	50.2879419403777	14.8251162488582	0.891964328093026	3.70860231663984	7.77994476922249	6.9072608348368	16.6085613746059	13.28045671408	0.41253088193048	8	0.417021819126962	0.00508414652131519	-0.883321748823277	0.428296466532606	0.409058316575697	0.39446439857184	0.00400800776629981	4.50759689403458	0.403624820453894	0.387677678827924	39.7212234555548	35.6195624159122	0.888417503092593	4.61681700930551	36.9036912745739	33.490367338612	39.7953177993188	0.826293031293069	-0.0896707837994424	41.5119537412482	38.3748782928148	13.5470644704984	10.9693662578942	0.182752532926684	14.1048562847462	11.3551451442855	10.5960270294576	12.5617152472337	0.363836044965928	2.70822321454428	13.2578936450001	11.9770399201752	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	FALSE	TRUE	0.0708708708708709	1	0	0.0708708708708709	1	0
"TP-077"	"compound"	"nested"	"compound"	19	186	425	0.120260328239955	"pollin"	29.958126191459	12.2470479937331	0.347283726808849	50.9988716156414	24.8869291854446	1.21609911538238	4.17005237638042	12.8796308324113	11.5860736874504	26.9927396122442	22.5681153689054	0.411067128027683	8	0.425168376997858	0.00530631946090409	-2.65744440644217	0.438054532871972	0.417901176470588	0.395938441258857	0.00430864861272822	3.51123707886844	0.40427847750865	0.387909757785467	48.128885419189	36.1952883831747	0.865392551022865	13.789807899212	37.3895640277908	34.3515630579935	45.0813583295271	1.2087868965826	2.52114504076582	47.1564216136389	42.4834800572031	26.0139374370474	20.2673456049813	0.217318156824165	26.4432200053845	20.6776639731783	19.7975764544568	23.9590205001061	0.668637050224363	3.0732920591998	25.3768633924582	22.7620878399083	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.120260328239955	1	0	0.120260328239955	1	0
"TP-092"	"nested"	"nested"	"other"	12	6	25	0.347222222222222	"pollin"	49.7942386831276	32.7573416197755	5.9547159785796	2.86107635101951	50.1876767167772	7.45174434716116	-0.0527981121359268	43.5884773662551	19.7654320987654	64.4303350970018	35.4218106995885	0.3536	4	0.385173333333333	0.0179081645897719	-1.76306919534155	0.4176	0.34784	0.348464761904762	0.0221554732817197	0.231781918171673	0.38848	0.30656	4.54545454545455	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	66.6666666666667	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	TRUE	FALSE	NA	NA	FALSE	FALSE	NA	NA	0.347222222222222	1	0	0.347222222222222	1	0
"TP-072"	"compound"	"nested"	"compound"	46	477	1025	0.0467140643514721	"pollin"	9.98453725786614	4.74470192603147	0.0884572517778373	59.235791600158	9.15580081459928	0.277846235858398	2.98271610808941	4.89228145829084	4.54527859622858	9.70377685557449	8.58825515306674	0.46846115407496	22	0.468508046797543	0.00229660579473994	-0.0204182723434365	0.472839690660323	0.464149054134447	0.460001482110991	0.00292797328403835	2.88925859060489	0.466708673408689	0.455589387269485	41.2128843082005	29.6675084348296	0.648360251004408	17.8070383794894	30.7775581543902	28.4022013904558	39.0248268474905	1.04646911324148	2.09089540534299	40.9720246874613	37.1002966213332	7.92374356590875	5.14938831496235	0.0608944215287488	45.5600887781914	5.24834647551406	5.03377600648382	7.16913302480652	0.160567219576351	4.69965502979523	7.4682830406903	6.8690006844534	TRUE	FALSE	TRUE	TRUE	TRUE	TRUE	TRUE	TRUE	0.0467140643514721	1	0	0.0467140643514721	1	0
